,0,1
552,9.439295,-1.2422324
553,3.646677,18.708237
554,2.5026095,-3.3739707
555,9.493053,-3.1096973
556,1.2220551,2.1212862
557,0.8338981,3.5092318
558,4.249468,-0.2169434
559,4.5110364,-0.9504243
560,4.5554667,-0.41216892
561,4.653617,-0.65541553
562,4.986949,-0.6143487
563,4.332418,-0.5914308
564,7.5673985,-1.4527997
565,3.4456308,-0.6262405
566,3.8347614,-0.40396234
567,3.7048943,-0.46958345
568,3.4833524,-0.5423425
569,3.7246256,-0.48557022
570,6.4427037,0.54649645
571,0.53220874,6.250501
572,0.63476557,6.360507
573,-0.2751654,6.035783
574,0.537003,6.393718
575,-8.815091,0.08581238
576,1.6369777,-0.78157437
577,3.0741823,-0.37318707
578,0.7215156,6.4515343
579,-3.9478524,-5.7686224
580,8.574964,-1.8332841
581,8.294715,-1.7273308
582,-10.458318,1.2877406
583,3.931981,-4.4460807
584,-8.639072,-1.985497
585,-8.421444,-2.1086311
586,-8.151916,-2.2121055
587,5.124586,-4.8908615
588,9.418799,-1.4437042
589,9.5702505,-1.1506739
590,9.507021,-1.306372
591,5.2958646,-5.0114546
592,7.332574,0.09317508
593,5.689899,-4.47192
594,4.86002,-4.9324336
595,7.686759,-1.7653639
596,5.221325,-4.905854
597,4.9754868,-4.9837985
598,5.8334513,-4.665271
599,0.5736597,6.3687663
600,6.321617,-4.763097
601,0.43243322,6.309852
602,8.056527,-2.7369604
603,3.6472573,18.549944
604,3.9802458,-1.7804773
605,1.2050189,-2.2634203
606,2.5423033,-6.9368153
607,7.260438,0.45159712
608,3.870583,-6.1023364
609,2.5972826,-7.033619
610,2.6878097,-7.2898297
611,3.8833265,-5.8376307
612,5.165312,-0.53598
613,-1.794839,-1.2212012
614,6.610736,0.75161296
615,-0.97769916,-0.9104168
616,-2.4804654,-2.2821631
617,-3.4571793,-0.0021780115
618,-0.05329336,4.040631
619,-0.4758564,5.280182
620,-4.65371,-1.8747346
621,-1.5156466,0.99052453
622,-2.1391187,-0.8348436
623,-3.2678554,-4.8479557
624,-0.76372236,-1.4022695
625,-5.2487693,0.91812235
626,-5.7388325,2.7885249
627,-5.019312,4.951391
628,-4.936637,5.162471
629,-4.9799128,5.024808
630,-4.4714274,5.290424
631,-3.3395462,-3.9839518
632,6.1510715,1.2874075
633,-8.265061,-2.1705127
634,-8.19906,-1.9121282
635,5.396153,0.7059786
636,-5.317615,3.091404
637,-0.82590395,-2.2894273
638,-1.4614586,-1.9228797
639,-0.3678984,-2.1187077
640,-0.74486244,-2.0114083
641,-3.4046514,-1.2126484
642,-4.2372446,-1.3568017
643,-2.8298872,-4.3135023
644,-2.9390292,-3.5780528
645,-3.6796649,-5.2934284
646,1.1845746,-3.9569335
647,9.38998,-7.3792562
648,6.725992,0.6710334
649,-4.755041,5.200458
650,-5.231631,3.993283
651,-2.5728683,-5.630965
652,-1.8648795,-3.1867485
653,3.5410242,-0.62800074
654,-6.1692038,-4.3376837
655,-0.39670116,-1.8821071
656,-4.670519,5.086114
657,-5.768475,2.5106869
658,-2.9176352,-0.49573356
659,-1.0236456,2.0494406
660,-5.571634,0.5203257
661,4.2854834,-4.006648
662,-5.639832,3.039698
663,-4.244753,-0.9086589
664,-1.916872,-1.5594913
665,-2.9062786,-3.9609818
666,-4.114143,-0.4687529
667,-3.9198365,-1.0870101
668,-2.7059553,-1.3227257
669,1.5393922,-4.2960677
670,-8.827495,-0.11340648
671,2.0332646,1.5320797
672,-3.810173,-1.3431025
673,-0.80210465,-1.3807678
674,-3.3001168,-3.920598
675,-3.0993938,-4.4058504
676,-2.5437274,-2.3762624
677,5.8743515,1.1202635
678,-6.803199,-4.760819
679,-6.9295883,-4.8511086
680,-6.8935122,-4.822868
681,-6.420188,-4.2799983
682,-6.2105145,-3.9387205
683,-5.8751597,-4.189543
684,-7.067526,-4.853818
685,-6.2442145,-4.2015057
686,-6.8402596,-4.739907
687,-4.9193106,-2.8541262
688,-7.0423937,-4.921135
689,-7.1904016,-2.06148
690,1.1112305,3.2012527
691,1.0220276,2.9588108
692,0.72737455,-1.5982622
693,-5.3063326,0.5637256
694,1.1767493,-2.5339227
695,0.074449934,-1.6788883
696,1.4704245,-1.0737786
697,-0.18250537,-1.5661454
698,-1.8018008,-3.0016456
699,-1.2304888,-2.6665199
700,-3.0537832,-5.247592
701,-3.2750664,-2.822917
702,-6.9992123,-4.8844275
703,-3.3836865,0.11949779
704,-5.95895,-4.259105
705,-1.0559409,5.6437984
706,-4.280647,5.9221916
707,-6.1731167,-3.766112
708,6.934368,-0.049818017
709,-3.6112707,-5.6653895
710,5.4316,-4.533167
711,7.455703,0.36539796
712,1.9899783,-4.0255785
713,3.484496,-2.1940918
714,-1.8061342,4.1492524
715,-1.072166,3.77334
716,-1.4827405,4.647532
717,-1.5410693,5.5950565
718,-5.4660916,-4.353638
